left_path,right_path,left_class,right_class,distance,cross_label
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_6_M1080238-Acne_vulgaris_on_the_forehead_of_a_young_patient.jpg,P:\SkinDiseaseDetection ML\Severe\tinea-primary-lesion-64.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_6_M1080238-Acne_vulgaris_on_the_forehead_of_a_young_patient.jpg,P:\SkinDiseaseDetection ML\Severe\tinea-scalp-72.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_6_M1080238-Acne_vulgaris_on_the_forehead_of_a_young_patient.jpg,P:\SkinDiseaseDetection ML\Severe\tinea-versicolor-157.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_6_M1080238-Acne_vulgaris_on_the_forehead_of_a_young_patient.jpg,P:\SkinDiseaseDetection ML\Severe\tinea-versicolor-185.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_70_eczema-nummular-153.jpeg,P:\SkinDiseaseDetection ML\Severe\eczema-asteatotic-23.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_70_eczema-nummular-153.jpeg,P:\SkinDiseaseDetection ML\Severe\eczema-asteatotic-37.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_70_eczema-nummular-153.jpeg,P:\SkinDiseaseDetection ML\Severe\eczema-chronic-39.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_70_eczema-nummular-153.jpeg,P:\SkinDiseaseDetection ML\Severe\eczema-subacute-3.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_70_eczema-nummular-153.jpeg,P:\SkinDiseaseDetection ML\Severe\mendeley_acne-cystic-47.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_70_eczema-nummular-153.jpeg,P:\SkinDiseaseDetection ML\Severe\mendeley_acne-cystic-52.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_70_eczema-nummular-153.jpeg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_11_acne-cystic-33.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_70_eczema-nummular-153.jpeg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_126_eczema-subacute-53.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_70_eczema-nummular-153.jpeg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_206_aug_11_acne-cystic-33.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_70_eczema-nummular-153.jpeg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_209_acne-face-2-9__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpeg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_70_eczema-nummular-153.jpeg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_596_eczema-nummular-153.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_70_eczema-nummular-153.jpeg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_87_aug_126_eczema-subacute-53.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_70_eczema-nummular-153.jpeg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_967_eczema-trunk-generalized-25.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_70_eczema-nummular-153.jpeg,P:\SkinDiseaseDetection ML\Severe\tinea-incognito-36.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_70_eczema-nummular-153.jpeg,P:\SkinDiseaseDetection ML\Severe\tinea-incognito-44.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_70_eczema-nummular-153.jpeg,P:\SkinDiseaseDetection ML\Severe\tinea-scalp-70.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_70_eczema-nummular-153.jpeg,P:\SkinDiseaseDetection ML\Severe\tinea-versicolor-118.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_72_acne-open-comedo-13.jpg,P:\SkinDiseaseDetection ML\Severe\eczema-asteatotic-35.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_72_acne-open-comedo-13.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_acne-face-2-9__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpeg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_72_acne-open-comedo-13.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_1219_eczema-subacute-103.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_734_eczema-asteatotic-10.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_113_eczema-subacute-49.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_745_eczema-nummular-160.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_110_acne-cystic-131.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_745_eczema-nummular-160.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_77_pigmentation_0_2967.jpeg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_745_eczema-nummular-160.jpg,P:\SkinDiseaseDetection ML\Severe\tinea-scalp-68.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_746_eczema-impetiginized-7.jpg,P:\SkinDiseaseDetection ML\Severe\eczema-asteatotic-32.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_746_eczema-impetiginized-7.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_acne-face-1-16__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpeg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_746_eczema-impetiginized-7.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_1207_eczema-asteatotic-49.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_760_eczema-nummular-192.jpg,P:\SkinDiseaseDetection ML\Severe\eczema-fingertips-104.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_760_eczema-nummular-192.jpg,P:\SkinDiseaseDetection ML\Severe\eczema-nummular-197.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_760_eczema-nummular-192.jpg,P:\SkinDiseaseDetection ML\Severe\eczema-subacute-70.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_760_eczema-nummular-192.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_44.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_760_eczema-nummular-192.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_acne-cystic-104.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_760_eczema-nummular-192.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_1303_prurigo-nodularis-8.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_760_eczema-nummular-192.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_132_acne-cystic-104.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_760_eczema-nummular-192.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_142_eczema-subacute-74.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_760_eczema-nummular-192.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_145_acne-cystic-33.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_760_eczema-nummular-192.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_20_aug_1303_prurigo-nodularis-8.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_760_eczema-nummular-192.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_39_aug_108_eczema-asteatotic-31.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_760_eczema-nummular-192.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_eczema-nummular-129.jpeg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_760_eczema-nummular-192.jpg,P:\SkinDiseaseDetection ML\Severe\stasis-dermatitis-131.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_760_eczema-nummular-192.jpg,P:\SkinDiseaseDetection ML\Severe\tinea-versicolor-156.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_76_eczema-nummular-183.jpg,P:\SkinDiseaseDetection ML\Severe\eczema-asteatotic-35.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_76_eczema-nummular-183.jpg,P:\SkinDiseaseDetection ML\Severe\eczema-asteatotic-49.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_76_eczema-nummular-183.jpg,P:\SkinDiseaseDetection ML\Severe\eczema-asteatotic-56.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_76_eczema-nummular-183.jpg,P:\SkinDiseaseDetection ML\Severe\eczema-fingertips-88.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_76_eczema-nummular-183.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_195__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_76_eczema-nummular-183.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_11_acne-cystic-33.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_76_eczema-nummular-183.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_126_eczema-subacute-53.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_76_eczema-nummular-183.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_139_acne-cystic-104.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_76_eczema-nummular-183.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_155_195__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_76_eczema-nummular-183.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_156_pigmentation_0_411.jpeg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_76_eczema-nummular-183.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_206_aug_11_acne-cystic-33.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_76_eczema-nummular-183.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_238_pigmentation_0_411.jpeg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_76_eczema-nummular-183.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_248_acne-cystic-145.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_76_eczema-nummular-183.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_286_aug_11_acne-cystic-33.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_76_eczema-nummular-183.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_50_acne-cystic-51.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_76_eczema-nummular-183.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_596_eczema-nummular-153.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_76_eczema-nummular-183.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_603_eczema-nummular-93.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_76_eczema-nummular-183.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_64_Screenshot 2025-11-16 194848.png,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_76_eczema-nummular-183.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_65_eczema-nummular-158.jpeg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_76_eczema-nummular-183.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_72_aug_1219_eczema-subacute-103.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_76_eczema-nummular-183.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_87_aug_126_eczema-subacute-53.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_76_eczema-nummular-183.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_913_eczema-foot-29.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_76_eczema-nummular-183.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_942_eczema-nummular-93.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_76_eczema-nummular-183.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_967_eczema-trunk-generalized-25.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_76_eczema-nummular-183.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_pigmentation_0_411.jpeg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_76_eczema-nummular-183.jpg,P:\SkinDiseaseDetection ML\Severe\stasis-dermatitis-19.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_76_eczema-nummular-183.jpg,P:\SkinDiseaseDetection ML\Severe\tinea-beard-2.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_76_eczema-nummular-183.jpg,P:\SkinDiseaseDetection ML\Severe\tinea-beard-4.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_76_eczema-nummular-183.jpg,P:\SkinDiseaseDetection ML\Severe\tinea-body-170.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_76_eczema-nummular-183.jpg,P:\SkinDiseaseDetection ML\Severe\tinea-incognito-36.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_76_eczema-nummular-183.jpg,P:\SkinDiseaseDetection ML\Severe\tinea-incognito-44.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_76_eczema-nummular-183.jpg,P:\SkinDiseaseDetection ML\Severe\tinea-primary-lesion-64.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_76_eczema-nummular-183.jpg,P:\SkinDiseaseDetection ML\Severe\tinea-scalp-45.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_76_eczema-nummular-183.jpg,P:\SkinDiseaseDetection ML\Severe\tinea-versicolor-118.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_76_eczema-nummular-183.jpg,P:\SkinDiseaseDetection ML\Severe\tinea-versicolor-127.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_76_eczema-nummular-183.jpg,P:\SkinDiseaseDetection ML\Severe\tinea-versicolor-128.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_77_eczema-asteatotic-33.jpeg,P:\SkinDiseaseDetection ML\Severe\tinea-body-17.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_781_eczema-subacute-36.jpg,P:\SkinDiseaseDetection ML\Severe\eczema-asteatotic-35.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_781_eczema-subacute-36.jpg,P:\SkinDiseaseDetection ML\Severe\tinea-body-170.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_790_eczema-nummular-177.jpg,P:\SkinDiseaseDetection ML\Severe\eczema-asteatotic-35.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_790_eczema-nummular-177.jpg,P:\SkinDiseaseDetection ML\Severe\eczema-asteatotic-49.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_790_eczema-nummular-177.jpg,P:\SkinDiseaseDetection ML\Severe\eczema-asteatotic-56.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_790_eczema-nummular-177.jpg,P:\SkinDiseaseDetection ML\Severe\eczema-foot-29.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_790_eczema-nummular-177.jpg,P:\SkinDiseaseDetection ML\Severe\eczema-subacute-3.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_790_eczema-nummular-177.jpg,P:\SkinDiseaseDetection ML\Severe\eczema-subacute-54.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_790_eczema-nummular-177.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_195__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_790_eczema-nummular-177.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_acne-cystic-52.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_790_eczema-nummular-177.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_139_acne-cystic-104.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_790_eczema-nummular-177.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_155_195__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_790_eczema-nummular-177.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_156_pigmentation_0_411.jpeg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_790_eczema-nummular-177.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_238_pigmentation_0_411.jpeg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_790_eczema-nummular-177.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_286_aug_11_acne-cystic-33.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_790_eczema-nummular-177.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_603_eczema-nummular-93.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_790_eczema-nummular-177.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_810_eczema-subacute-54.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_790_eczema-nummular-177.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_913_eczema-foot-29.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_790_eczema-nummular-177.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_942_eczema-nummular-93.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_790_eczema-nummular-177.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_pigmentation_0_411.jpeg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_790_eczema-nummular-177.jpg,P:\SkinDiseaseDetection ML\Severe\stasis-dermatitis-174.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_790_eczema-nummular-177.jpg,P:\SkinDiseaseDetection ML\Severe\stasis-dermatitis-9.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_790_eczema-nummular-177.jpg,P:\SkinDiseaseDetection ML\Severe\tinea-beard-4.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_790_eczema-nummular-177.jpg,P:\SkinDiseaseDetection ML\Severe\tinea-incognito-30.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_790_eczema-nummular-177.jpg,P:\SkinDiseaseDetection ML\Severe\tinea-primary-lesion-64.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_790_eczema-nummular-177.jpg,P:\SkinDiseaseDetection ML\Severe\tinea-scalp-45.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_790_eczema-nummular-177.jpg,P:\SkinDiseaseDetection ML\Severe\tinea-scalp-72.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_790_eczema-nummular-177.jpg,P:\SkinDiseaseDetection ML\Severe\tinea-versicolor-115.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_790_eczema-nummular-177.jpg,P:\SkinDiseaseDetection ML\Severe\tinea-versicolor-128.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_790_eczema-nummular-177.jpg,P:\SkinDiseaseDetection ML\Severe\tinea-versicolor-157.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_792_eczema-foot-91.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_Screenshot 2025-11-17 002352.png,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_792_eczema-foot-91.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_Screenshot 2025-11-17 004115.png,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_792_eczema-foot-91.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_0_acne-cystic-116.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_792_eczema-foot-91.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_108_eczema-asteatotic-31.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_792_eczema-foot-91.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_11_acne-cystic-33.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_792_eczema-foot-91.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_156_pigmentation_0_411.jpeg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_792_eczema-foot-91.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_206_aug_11_acne-cystic-33.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_792_eczema-foot-91.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_235_eczema-subacute-36.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_792_eczema-foot-91.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_238_pigmentation_0_411.jpeg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_792_eczema-foot-91.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_248_acne-cystic-145.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_792_eczema-foot-91.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_25_aug_245_eczema-nummular-190.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_792_eczema-foot-91.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_26_aug_245_eczema-nummular-190.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_792_eczema-foot-91.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_456_lichen-simplex-chronicus-16.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_792_eczema-foot-91.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_50_acne-cystic-51.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_792_eczema-foot-91.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_72_aug_1219_eczema-subacute-103.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_792_eczema-foot-91.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_82_pigmentation_0_5057.jpeg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_792_eczema-foot-91.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_eczema-nummular-192.jpeg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_792_eczema-foot-91.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_pigmentation_0_411.jpeg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_792_eczema-foot-91.jpg,P:\SkinDiseaseDetection ML\Severe\tinea-beard-2.jpg,Moderate,Severe,4,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_792_eczema-foot-91.jpg,P:\SkinDiseaseDetection ML\Severe\tinea-body-166.jpg,Moderate,Severe,4,True
